f30,f31,f115,f118,f139,f213,f231,f285,f332,f354,y
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,0.25,0.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,0.6666666666666666,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,1.0,1.0,1,1
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,0.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,1.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,1
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,0.3333333333333333,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,1.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,0.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,1
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,0.929936305732484,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,0.2720588235294117,0.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,0.6666666666666666,1.0,0.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,1.0,0.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,0.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,0.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,0.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,1.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,0.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,0,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,0.6,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,0.0,0.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,1.0,1.0,1,0
18.002111749371018,1.2183785945343533,1.6582278481012658,1.6274509803921569,5.709677419354839,1.0,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,0.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,0.0,0.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,0.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,0.375,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,0.0,1.0,0.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,0.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,0.0,0.0,0.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,0.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,0.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,0.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,0.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,0.0,1.0,0.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,0,1
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,0.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,0.9370860927152318,0.0,0.0,0.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,0.1428571428571428,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,0.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,0.0,0.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,1,0
214.07340300493613,0.9330329915368074,0.0,1.484848484848485,1.9057777777777776,1.0,1.0,1.0,1.0,0,0
